Run ID,Timestamp,Overall Accuracy,Num Agents,Num Obstacles
20250911_221415,2025-09-11 22:17:23,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:24,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:25,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:25,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:26,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:27,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:27,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:28,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:29,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:29,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:30,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:31,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:31,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:32,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:33,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:33,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:34,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:35,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:36,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:37,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:37,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:38,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:39,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:39,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:40,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:41,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:41,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:42,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:43,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:43,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:44,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:45,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:46,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:46,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:47,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:48,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:49,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:49,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:50,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:51,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:51,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:52,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:53,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:53,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:54,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:54,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:55,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:56,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:57,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:57,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:58,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:59,82.59198480197229,109,100
20250911_221415,2025-09-11 22:17:59,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:00,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:01,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:02,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:02,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:03,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:04,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:04,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:05,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:06,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:07,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:08,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:09,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:09,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:10,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:11,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:11,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:12,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:13,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:14,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:14,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:15,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:16,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:16,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:17,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:18,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:19,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:20,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:20,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:21,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:21,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:22,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:23,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:24,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:24,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:25,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:26,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:26,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:27,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:28,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:29,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:29,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:30,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:31,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:32,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:32,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:33,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:34,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:34,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:35,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:36,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:37,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:37,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:38,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:38,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:40,82.59198480197229,109,100
20250911_221415,2025-09-11 22:18:40,82.59198480197229,109,100
20250911_224006,2025-09-11 22:40:07,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:07,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:07,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:07,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:08,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:08,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:08,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:08,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:09,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:09,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:09,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:09,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:10,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:10,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:10,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:11,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:11,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:11,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:11,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:12,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:12,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:12,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:12,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:12,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:13,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:13,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:13,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:13,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:14,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:14,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:14,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:15,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:15,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:15,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:15,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:16,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:16,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:16,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:16,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:17,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:17,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:17,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:17,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:18,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:18,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:18,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:19,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:19,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:19,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:19,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:20,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:20,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:20,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:20,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:21,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:21,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:21,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:21,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:22,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:22,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:22,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:22,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:23,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:23,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:24,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:24,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:24,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:24,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:24,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:25,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:25,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:25,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:25,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:26,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:26,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:26,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:26,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:27,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:27,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:27,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:28,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:28,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:28,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:28,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:29,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:29,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:29,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:29,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:30,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:30,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:30,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:30,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:31,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:31,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:31,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:32,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:32,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:32,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:32,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:33,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:33,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:33,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:34,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:34,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:34,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:34,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:35,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:35,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:35,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:35,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:36,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:36,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:36,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:37,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:37,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:37,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:37,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:38,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:38,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:38,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:38,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:39,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:39,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:39,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:39,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:39,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:40,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:40,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:41,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:41,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:41,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:41,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:42,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:42,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:42,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:42,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:43,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:43,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:43,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:43,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:44,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:44,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:44,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:44,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:44,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:45,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:45,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:45,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:46,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:46,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:46,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:46,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:47,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:47,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:47,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:47,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:48,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:48,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:48,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:48,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:49,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:49,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:49,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:49,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:50,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:50,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:50,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:51,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:51,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:51,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:51,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:52,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:52,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:52,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:52,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:53,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:53,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:53,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:53,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:54,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:54,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:54,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:55,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:55,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:55,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:55,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:56,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:56,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:56,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:56,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:57,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:57,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:57,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:57,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:58,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:58,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:58,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:58,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:59,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:59,72.4193600329503,98,100
20250911_224006,2025-09-11 22:40:59,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:00,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:00,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:00,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:00,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:01,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:01,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:01,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:01,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:02,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:02,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:02,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:02,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:03,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:03,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:03,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:04,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:04,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:04,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:04,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:05,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:05,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:05,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:05,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:06,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:06,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:06,72.4193600329503,98,100
20250911_224006,2025-09-11 22:41:06,72.4193600329503,98,100
